time, galvanic skin response,
531376, 71,
531466, 71,
531556, 71,
531646, 70,
531736, 71,
531824, 70,
531914, 70,
532004, 70,
532094, 71,
532183, 71,
532273, 71,
532363, 72,
532453, 72,
532541, 71,
532631, 70,
532721, 69,
532811, 70,
532899, 71,
532989, 71,
533080, 70,
533170, 70,
533258, 70,
533348, 71,
533438, 68,
533528, 71,
533616, 70,
533706, 70,
533796, 66,
533886, 71,
533975, 70,
534065, 70,
534155, 69,
534245, 70,
534335, 69,
534423, 70,
534513, 71,
534603, 71,
534693, 70,
534781, 70,
534872, 70,
534962, 69,
535052, 70,
535140, 70,
535230, 70,
535320, 71,
535410, 70,
535498, 71,
535588, 69,
535678, 70,
535769, 70,
535857, 71,
535947, 72,
536037, 71,
536127, 71,
536215, 72,
536305, 72,
536395, 71,
536485, 71,
536573, 71,
536664, 71,
536754, 71,
536844, 70,
536934, 72,
537022, 71,
537112, 71,
537202, 71,
537292, 71,
537380, 70,
537470, 70,
537561, 69,
537651, 71,
537739, 70,
537829, 70,
537919, 69,
538009, 71,
538097, 71,
538187, 70,
538277, 70,
538368, 71,
538456, 70,
538546, 70,
538636, 70,
538726, 70,
538814, 70,
538904, 70,
538994, 69,
539084, 70,
539172, 70,
539262, 69,
539353, 70,
539443, 70,
539533, 70,
539621, 70,
539711, 69,
539801, 70,
539891, 69,
539979, 69,
540069, 72,
540160, 69,
540250, 69,
540338, 71,
540428, 68,
540518, 68,
540608, 72,
540696, 70,
540786, 73,
540876, 73,
540966, 72,
541054, 71,
541145, 71,
541235, 69,
541325, 68,
541413, 69,
541503, 69,
541593, 69,
541683, 70,
541773, 69,
541861, 68,
541952, 69,
542042, 69,
542132, 68,
542220, 68,
542310, 70,
542400, 69,
542490, 69,
542578, 69,
542668, 68,
542758, 69,
542849, 68,
542937, 68,
543027, 68,
543117, 69,
543207, 69,
543295, 68,
543385, 68,
543475, 68,
543565, 69,
543653, 68,
543744, 69,
543834, 69,
543924, 69,
544014, 69,
544102, 69,
544192, 68,
544282, 69,
544372, 68,
544460, 69,
544550, 70,
544641, 70,
544731, 70,
544819, 69,
544909, 70,
544999, 70,
545089, 69,
545177, 70,
545267, 69,
545357, 71,
545447, 70,
545536, 70,
545626, 71,
545716, 71,
545806, 69,
545894, 70,
545984, 71,
546074, 70,
546164, 71,
546254, 70,
546342, 64,
546433, 71,
546523, 70,
546613, 69,
546701, 71,
546791, 71,
546881, 70,
546971, 70,
547059, 70,
547149, 71,
547239, 70,
547330, 71,
547418, 71,
547508, 73,
547598, 71,
547688, 70,
547776, 72,
547866, 72,
547956, 71,
548046, 72,
548134, 71,
548225, 71,
548315, 71,
548405, 73,
548495, 71,
548583, 72,
548673, 72,
548763, 71,
548853, 72,
548941, 70,
549031, 71,
549122, 70,
549212, 72,
549300, 71,
549390, 71,
549480, 71,
549570, 69,
549658, 70,
549748, 70,
549838, 70,
549928, 69,
550017, 69,
550107, 68,
550197, 69,
550287, 69,
550375, 69,
550465, 66,
550555, 68,
550645, 68,
550733, 69,
550823, 67,
550914, 72,
551004, 70,
551094, 70,
551182, 68,
551272, 71,
551362, 69,
551452, 69,
551540, 69,
551630, 68,
551720, 68,
551811, 69,
551899, 68,
551989, 70,
552079, 69,
552169, 70,
552257, 69,
552347, 69,
552437, 70,
552527, 71,
552615, 71,
552706, 68,
552796, 69,
552886, 70,
552974, 67,
553064, 67,
553154, 67,
553244, 67,
553334, 67,
553422, 69,
553512, 67,
553603, 68,
553693, 68,
553781, 67,
553871, 68,
553961, 68,
554051, 68,
554139, 67,
554229, 67,
554319, 67,
554409, 67,
554498, 67,
554588, 68,
554678, 66,
554768, 79,
554856, 65,
554946, 66,
555036, 68,
555126, 67,
555214, 68,
555304, 67,
555395, 67,
555485, 67,
555573, 68,
555663, 67,
555753, 68,
555843, 67,
555933, 67,
556021, 67,
556111, 68,
556201, 67,
556292, 68,
556380, 69,
556470, 68,
556560, 67,
556650, 67,
556738, 69,
556828, 67,
556918, 67,
557008, 68,
557096, 67,
557187, 68,
557277, 68,
557367, 68,
557455, 68,
557545, 68,
557635, 68,
557725, 66,
557813, 66,
557903, 66,
557993, 66,
558084, 67,
558174, 67,
558262, 67,
558352, 67,
558442, 67,
558532, 68,
558620, 67,
558710, 66,
558800, 67,
558891, 64,
558979, 66,
559069, 68,
559159, 68,
559249, 66,
559337, 68,
559427, 67,
559517, 68,
559607, 67,
559695, 67,
559785, 68,
559876, 67,
559966, 67,
560054, 67,
560144, 66,
560234, 66,
560324, 66,
560414, 67,
560502, 66,
560592, 67,
560683, 67,
560773, 67,
560861, 66,
560951, 67,
561041, 66,
561131, 68,
561219, 68,
561309, 67,
561399, 66,
561489, 67,
561577, 66,
561668, 68,
561758, 66,
561848, 67,
561936, 67,
562026, 68,
562116, 67,
562206, 67,
562294, 68,
562384, 68,
562475, 67,
562565, 67,
562653, 67,
562743, 68,
562833, 69,
562923, 69,
563013, 68,
563101, 69,
563191, 70,
563281, 71,
563372, 71,
563460, 71,
563550, 72,
563640, 72,
563730, 72,
563818, 72,
563908, 72,
563998, 71,
564088, 73,
564176, 72,
564267, 73,
564357, 73,
564447, 73,
564535, 73,
564625, 72,
564715, 73,
564805, 72,
564893, 72,
564983, 73,
565073, 73,
565164, 68,
565252, 73,
565342, 72,
565432, 73,
565522, 72,
565612, 73,
565700, 73,
565790, 73,
565880, 73,
565970, 73,
566059, 73,
566149, 72,
566239, 72,
566329, 72,
566417, 73,
566507, 72,
566597, 71,
566687, 72,
566775, 71,
566865, 72,
566956, 70,
567046, 72,
567134, 72,
567224, 72,
567314, 72,
567404, 70,
567492, 70,
567582, 71,
567672, 71,
567762, 71,
567853, 72,
567941, 71,
568031, 71,
568121, 72,
568211, 72,
568299, 71,
568389, 70,
568479, 72,
568569, 71,
568657, 71,
568748, 71,
568838, 72,
568928, 69,
569016, 71,
569106, 72,
569196, 71,
569286, 72,
569374, 71,
569464, 71,
569554, 71,
569645, 72,
569733, 71,
569823, 72,
569913, 70,
570003, 71,
570093, 70,
570181, 71,
570271, 70,
570361, 70,
570451, 70,
570540, 70,
570630, 71,
570720, 70,
570810, 71,
570898, 70,
570988, 71,
571078, 70,
571168, 71,
571256, 72,
571346, 72,
571437, 69,
571527, 72,
571615, 71,
571705, 72,
571795, 73,
571885, 73,
571973, 73,
572063, 74,
572153, 73,
572243, 73,
572334, 75,
572422, 73,
572512, 73,
572602, 73,
572692, 74,
572780, 74,
572870, 73,
572960, 74,
573050, 74,
573138, 73,
573229, 74,
573319, 74,
573409, 73,
573497, 73,
573587, 73,
573677, 74,
573767, 73,
573855, 74,
573945, 73,
574035, 73,
574126, 73,
574214, 73,
574304, 74,
574394, 73,
574484, 74,
574574, 73,
574662, 74,
574752, 73,
574842, 72,
574932, 73,
575021, 73,
575111, 73,
575201, 73,
575291, 73,
575379, 71,
575469, 73,
575559, 72,
575649, 73,
575737, 73,
575827, 73,
575918, 71,
576008, 72,
576096, 72,
576186, 73,
576276, 73,
576366, 73,
576454, 71,
576544, 71,
576634, 72,
576724, 73,
576813, 73,
576903, 73,
576993, 73,
577083, 73,
577173, 72,
577261, 72,
577351, 72,
577441, 74,
577531, 73,
577619, 72,
577710, 68,
577800, 73,
577890, 72,
577978, 73,
578068, 72,
578158, 72,
578248, 73,
578336, 72,
578426, 73,
578516, 73,
578607, 73,
578695, 72,
578785, 71,
578875, 72,
578965, 72,
579053, 72,
579143, 72,
579233, 72,
579323, 72,
579411, 72,
579502, 71,
579592, 71,
579682, 70,
579772, 72,
579860, 70,
579950, 71,
580040, 72,
580130, 71,
580218, 71,
580308, 70,
580399, 72,
580489, 72,
580577, 71,
580667, 72,
580757, 71,
580847, 71,
580935, 72,
581025, 71,
581115, 71,
581206, 72,
581294, 69,
581384, 71,
581474, 72,
581564, 71,
581652, 69,
581742, 71,
581832, 71,
581922, 71,
582012, 69,
582100, 71,
582191, 71,
582281, 71,
582371, 70,
582459, 71,
582549, 70,
582639, 70,
582729, 71,
582817, 71,
582907, 71,
582998, 70,
583088, 69,
583176, 71,
583266, 70,
583356, 70,
583446, 70,
583534, 70,
583624, 70,
583714, 70,
583804, 70,
583892, 70,
583983, 69,
584073, 71,
584163, 69,
584253, 69,
584341, 70,
584431, 69,
584521, 69,
584611, 70,
584699, 71,
584790, 69,
584880, 71,
584970, 70,
585058, 70,
585148, 71,
585238, 69,
585328, 70,
585416, 70,
585506, 70,
585596, 71,
585687, 70,
585775, 70,
585865, 69,
585955, 69,
586045, 70,
586133, 69,
586223, 69,
586313, 69,
586403, 69,
586493, 69,
586582, 69,
586672, 68,
586762, 70,
586852, 70,
586940, 71,
587030, 70,
587120, 72,
587210, 69,
587298, 70,
587388, 70,
587479, 71,
587569, 70,
587657, 71,
587747, 70,
587837, 71,
587927, 69,
588015, 71,
588105, 70,
588195, 71,
588285, 72,
588374, 73,
588464, 72,
588554, 75,
588644, 75,
588734, 77,
588822, 76,
588912, 78,
589002, 77,
589092, 79,
589180, 79,
589271, 79,
589361, 80,
589451, 81,
589539, 81,
589629, 81,
589719, 83,
589809, 81,
589897, 81,
589987, 82,
590077, 82,
590168, 82,
590256, 87,
590346, 82,
590436, 82,
590526, 84,
590614, 82,
590704, 82,
590794, 82,
590884, 82,
590972, 83,
591063, 83,
591153, 83,
591243, 84,
591333, 83,
591421, 83,
591511, 82,
591601, 83,
591691, 83,
591779, 83,
591869, 81,
591960, 84,
592050, 82,
592138, 82,
592228, 82,
592318, 83,
592408, 82,
592496, 82,
592586, 82,
592676, 82,
592766, 83,
592855, 82,
592945, 81,
593035, 81,
593125, 82,
593213, 81,
593303, 81,
593393, 81,
593483, 80,
593573, 81,
593661, 82,
593752, 81,
593842, 81,
593932, 82,
594020, 81,
594110, 81,
594200, 81,
594290, 80,
594378, 80,
594468, 85,
594558, 79,
594649, 80,
594737, 80,
594827, 80,
594917, 79,
595007, 80,
595095, 79,
595185, 80,
595275, 80,
595365, 80,
595453, 80,
595544, 80,
595634, 78,
595724, 80,
595812, 79,
595902, 78,
595992, 80,
596082, 80,
596172, 80,
596260, 81,
596350, 80,
596441, 80,
596531, 80,
596619, 81,
596709, 80,
596799, 82,
596889, 81,
596977, 83,
597067, 84,
597157, 84,
597248, 85,
597336, 86,
597426, 85,
597516, 85,
597606, 85,
597694, 87,
597784, 87,
597874, 87,
597964, 85,
598052, 87,
598142, 87,
598233, 87,
598323, 86,
598413, 87,
598501, 87,
598591, 87,
598681, 85,
598771, 86,
598859, 87,
598949, 86,
599040, 85,
599130, 85,
599218, 84,
599308, 85,
599398, 84,
599488, 85,
599576, 85,
599666, 85,
599756, 84,
599846, 85,
599934, 83,
600025, 84,
600115, 84,
600205, 83,
600293, 83,
600383, 84,
600473, 84,
600563, 83,
600653, 81,
600741, 83,
600832, 83,
600922, 84,
601012, 82,
601100, 83,
601190, 82,
601280, 83,
601370, 83,
601458, 82,
601548, 82,
601638, 82,
601729, 82,
601817, 82,
601907, 80,
601997, 81,
602087, 81,
602175, 81,
602265, 81,
602355, 81,
602445, 80,
602533, 81,
602624, 81,
602714, 81,
602804, 81,
602894, 80,
602982, 80,
603072, 81,
603162, 80,
603252, 81,
603340, 81,
603430, 81,
603521, 81,
603611, 81,
603699, 81,
603789, 81,
603879, 81,
603969, 81,
604057, 81,
604147, 81,
604237, 82,
604327, 81,
604416, 81,
604506, 83,
604596, 82,
604686, 81,
604774, 82,
604864, 82,
604954, 82,
605044, 82,
605134, 82,
605222, 81,
605313, 81,
605403, 81,
605493, 80,
605581, 81,
605671, 81,
605761, 81,
605851, 80,
605939, 81,
606029, 81,
606119, 81,
606210, 81,
606298, 80,
606388, 80,
606478, 82,
606568, 81,
606656, 81,
606746, 80,
606836, 80,
606926, 80,
607014, 80,
607105, 81,
607195, 80,
607285, 80,
607375, 80,
607463, 80,
607553, 79,
607643, 80,
607733, 80,
607821, 80,
607911, 80,
608002, 80,
608092, 80,
608180, 80,
608270, 79,
608360, 80,
608450, 80,
608538, 80,
608628, 81,
608718, 81,
608808, 81,
608897, 81,
608987, 83,
609077, 84,
609167, 84,
609257, 84,
609345, 85,
609435, 87,
609525, 87,
609615, 87,
609703, 89,
609794, 88,
609884, 89,
609974, 89,
610062, 90,
610152, 90,
610242, 91,
610332, 91,
610420, 91,
610510, 90,
610600, 92,
610691, 91,
610779, 91,
610869, 91,
610959, 90,
611049, 92,
611137, 91,
611227, 90,
611317, 91,
611407, 89,
611497, 90,
611586, 90,
611676, 90,
611766, 91,
611856, 90,
611944, 91,
612034, 89,
612124, 89,
612214, 88,
612302, 88,
612392, 89,
612483, 89,
612573, 89,
612661, 88,
612751, 88,
612841, 87,
612931, 87,
613019, 88,
613109, 88,
613199, 88,
613289, 88,
613380, 88,
613468, 88,
613558, 87,
613648, 87,
613738, 89,
613826, 87,
613916, 86,
614006, 88,
614096, 87,
614184, 86,
614275, 87,
614365, 88,
614455, 88,
614543, 87,
614633, 86,
614723, 87,
614813, 86,
614901, 89,
614991, 87,
615081, 87,
615172, 90,
615260, 88,
615350, 90,
615440, 90,
615530, 91,
615620, 92,
615708, 92,
615798, 92,
615888, 93,
615979, 92,
616067, 92,
616157, 94,
616247, 94,
616337, 95,
616425, 96,
616515, 97,
616605, 96,
616695, 97,
616783, 98,
616873, 97,
616964, 97,
617054, 98,
617142, 98,
617232, 97,
617322, 98,
617412, 97,
617500, 99,
617590, 98,
617680, 98,
617771, 100,
617861, 98,
617951, 100,
618041, 101,
618131, 102,
618223, 103,
618313, 102,
618403, 104,
618493, 104,
618586, 104,
618676, 103,
618766, 105,
618856, 103,
618948, 105,
619038, 105,
619128, 105,
619218, 104,
619311, 104,
619401, 104,
619491, 105,
619583, 103,
619673, 103,
619763, 102,
619853, 104,
619945, 103,
620036, 101,
620126, 103,
620216, 103,
620308, 101,
620398, 101,
620488, 101,
620578, 100,
620670, 100,
620761, 99,
620851, 101,
620941, 109,
621031, 109,
621123, 108,
621213, 110,
621303, 110,
621393, 110,
621486, 110,
621576, 110,
621666, 111,
621756, 110,
621848, 111,
621938, 109,
622028, 96,
622118, 98,
622209, 98,
622297, 97,
622387, 100,
622479, 99,
622567, 97,
622657, 99,
622747, 98,
622837, 98,
622925, 97,
623015, 99,
623106, 97,
623196, 98,
623284, 99,
623374, 98,
623464, 98,
623554, 99,
623642, 98,
623732, 99,
623822, 97,
623912, 99,
624001, 98,
624091, 99,
624181, 98,
624271, 98,
624359, 98,
624449, 99,
624539, 99,
624629, 98,
624719, 97,
624807, 97,
624898, 99,
624988, 100,
625078, 99,
625168, 101,
625258, 100,
625348, 97,
625438, 99,
625528, 97,
625618, 97,
625707, 96,
625797, 96,
625887, 96,
625977, 96,
626065, 95,
626155, 94,
626245, 95,
626335, 95,
626423, 97,
626513, 95,
626604, 95,
626694, 94,
626784, 94,
626872, 94,
626962, 95,
627052, 93,
627142, 93,
627230, 94,
627320, 94,
627410, 95,
627501, 94,
627589, 95,
627679, 95,
627769, 95,
627859, 94,
627947, 127,
628039, 188,
628129, 207,
628219, 204,
628310, 202,
628402, 203,
628492, 202,
628582, 200,
628674, 185,
628764, 93,
628854, 94,
628942, 94,
629032, 93,
629123, 95,
629213, 93,
629301, 95,
629391, 94,
629481, 94,
629571, 94,
629659, 95,
629749, 95,
629839, 95,
629929, 95,
630018, 96,
630108, 94,
630198, 95,
630288, 97,
630378, 97,
630466, 96,
630556, 146,
630646, 96,
630736, 97,
630827, 97,
630917, 96,
631005, 97,
631095, 97,
631185, 96,
631275, 97,
631363, 97,
631453, 97,
631543, 96,
631633, 97,
631721, 97,
631812, 97,
631902, 97,
631992, 96,
632080, 97,
632170, 97,
632260, 97,
632350, 96,
632440, 97,
632528, 97,
632619, 97,
632709, 95,
632799, 96,
632887, 96,
632977, 95,
633067, 95,
633157, 96,
633245, 95,
633335, 96,
633425, 96,
633516, 94,
633604, 96,
633694, 95,
633784, 95,
633874, 95,
633962, 95,
634052, 95,
634142, 94,
634232, 95,
634322, 94,
634411, 95,
634501, 94,
634591, 94,
634681, 93,
634769, 94,
634859, 94,
634949, 94,
635039, 95,
635127, 93,
635217, 93,
635308, 92,
635398, 93,
635486, 93,
635576, 93,
635666, 94,
635756, 92,
635844, 93,
635934, 92,
636024, 92,
636114, 91,
636203, 93,
636293, 92,
636383, 93,
636473, 91,
636563, 92,
636651, 91,
636741, 92,
636831, 91,
636921, 92,
637009, 92,
637100, 91,
637190, 90,
637280, 92,
637368, 91,
637458, 92,
637548, 91,
637638, 91,
637726, 90,
637816, 91,
637906, 90,
637997, 92,
638085, 90,
638175, 90,
638265, 89,
638355, 91,
638443, 90,
638533, 91,
638623, 91,
638713, 91,
638803, 90,
638892, 92,
638982, 90,
639072, 91,
639162, 91,
639250, 92,
639340, 93,
639430, 93,
639520, 94,
639608, 95,
639698, 95,
639789, 95,
639879, 97,
639967, 96,
640057, 96,
640147, 97,
640237, 96,
640325, 97,
640415, 96,
640505, 97,
640595, 96,
640684, 97,
640774, 96,
640864, 97,
640954, 97,
641044, 97,
641132, 98,
641222, 97,
641312, 99,
641402, 96,
641490, 97,
641581, 97,
641671, 96,
641761, 97,
641849, 98,
641939, 97,
642029, 96,
642119, 97,
642207, 97,
642297, 107,
642387, 96,
642478, 97,
642568, 95,
642658, 96,
642746, 95,
642836, 94,
642926, 96,
643016, 95,
643104, 96,
643194, 96,
643284, 95,
643375, 95,
643463, 96,
643553, 94,
643643, 95,
643733, 95,
643823, 95,
643911, 95,
644001, 94,
644091, 95,
644182, 95,
644270, 95,
644360, 96,
644450, 95,
644540, 95,
644628, 97,
644718, 97,
644808, 97,
644898, 98,
644986, 99,
645076, 99,
645167, 98,
645257, 99,
645345, 99,
645435, 100,
645525, 99,
645615, 101,
645705, 99,
645795, 100,
645885, 100,
645978, 100,
646068, 101,
646158, 100,
646250, 100,
646340, 102,
646430, 99,
646520, 100,
646610, 100,
646701, 98,
646791, 98,
646881, 99,
646971, 99,
647059, 98,
647149, 98,
647239, 99,
647329, 98,
647417, 97,
647507, 99,
647598, 96,
647688, 97,
647776, 97,
647866, 97,
647956, 98,
648046, 97,
648136, 96,
648224, 96,
648314, 96,
648404, 97,
648495, 96,
648583, 97,
648673, 95,
648763, 97,
648853, 97,
648941, 97,
649031, 97,
649121, 95,
649211, 96,
649299, 96,
649390, 95,
649480, 95,
649570, 96,
649658, 96,
649748, 95,
649838, 96,
649928, 95,
650016, 96,
650106, 94,
650196, 95,
650287, 95,
650377, 95,
650465, 94,
650555, 103,
650645, 96,
650735, 95,
650825, 94,
650915, 95,
651003, 95,
651094, 95,
651184, 95,
651274, 95,
651362, 96,
651452, 94,
651542, 94,
651632, 94,
651720, 94,
651810, 94,
651900, 94,
651991, 93,
652079, 96,
652169, 94,
652259, 96,
652349, 96,
652439, 97,
652527, 98,
652617, 99,
652707, 99,
652797, 100,
652888, 101,
652978, 101,
653068, 101,
653160, 102,
653250, 102,
653340, 102,
653430, 103,
653522, 103,
653613, 103,
653703, 103,
653793, 103,
653885, 103,
653975, 103,
654065, 103,
654157, 103,
654247, 102,
654338, 102,
654428, 102,
654520, 103,
654610, 102,
654700, 102,
654790, 102,
654882, 102,
654972, 102,
655063, 102,
655153, 101,
655245, 103,
655335, 102,
655425, 100,
655517, 101,
655607, 101,
655697, 100,
655788, 102,
655880, 101,
655970, 101,
656060, 100,
656150, 101,
656242, 100,
656332, 99,
656422, 100,
656513, 100,
656603, 99,
656693, 99,
656783, 100,
656873, 99,
656963, 100,
657053, 100,
657143, 100,
657235, 100,
657326, 100,
657416, 100,
657506, 100,
657598, 100,
657688, 98,
657778, 99,
657866, 98,
657956, 99,
658046, 98,
658137, 99,
658225, 96,
658315, 97,
658405, 97,
658495, 96,
658583, 97,
658673, 98,
658763, 98,
658853, 97,
658941, 97,
659032, 96,
659122, 96,
659212, 97,
659300, 98,
659390, 97,
659480, 96,
659570, 95,
659660, 96,
659748, 96,
659838, 95,
659929, 95,
660019, 95,
660107, 95,
660197, 96,
660287, 94,
660377, 95,
660465, 96,
660555, 96,
660645, 96,
660736, 97,
660824, 95,
660914, 96,
661004, 96,
661094, 96,
661182, 95,
661272, 96,
661362, 96,
661452, 96,
661540, 96,
661630, 95,
661721, 94,
661811, 95,
